Title,Price,Area,Address,description,table,Link
Kawalerka z balkonem i niskim czynszem + klimatyzacja.,2 200 zł,30 m²,"Szczecin, Słoneczne - 20 marca 2025","Szukasz przytulnej kawalerki? Najlepiej gdyby znajdowała się w prawobrzeżnej części Szczecina? Mieszkanie dla młodych osób i to bez właściciela? Chcesz być pierwszym najemcą? Jeśli chociaż raz odpowiedź brzmi tak, zapraszam do zapoznania się z ofertą kawalerki w mieszkaniu przy ul. Batalionów Chłopskich 30

Lokal nowo wybudowany, gotowy do zamieszkania, w pełni umeblowany i wyposażony. Mieszkanie jest zlokalizowane na pierwszym piętrze. Wejście na klatkę schodową za pomocą kodu. Mieszkanie bardzo ciepłe i widne. Składa się z salonu, części jadalnianej, aneksu kuchennego i łazienki, balkonu. Metraż to około 30 m2.

Cała nieruchomość jest jasna i doświetlona, dzięki dużym oknom. W kuchni meble w zabudowie, znajdziemy tu lodówkę, okap, indukcję, oraz klimatyzację. Łazienka wyposażona w komfortową kabinę prysznicową, WC, umywalkę z lustrem i szafką oraz pralkę. Całe mieszkanie zaprojektowane w pięknym stylu, widne i ciepłe, z maksymalnym wykorzystaniem przestrzeni użytkowej. Dodatkowo dwie szafy w zabudowie do do przechowywania odzieży.

W małej odległości są zlokalizowane przystanki autobusowe (niecałe 400 metrów), z którego odjeżdża autobus linii 65, 64, 79, 84 lub lub autobus pośpieszny linii B, kawałek dalej przystanki linii tramwajowych z którego odjeżdżają a tramwaje do centrum. W okolicy budynku znajdziemy, sklep spożywczy, Żabkę, Netto, Lidl, bazar i pocztę i klika ciekawych restauracji oraz piekarnię. Najbliższa okolica to piękne tereny zielone, Jezioro Szmaragdowe i puszcza Bukowa.
Możliwy wynajem miejsca postojowego za dopłatą.

Opłaty:
• najem: 2200 zł
• czynsz: 290 zł + prąd wg zużycia +sec.

Zapraszam do kontaktu chętnie odpowiem na wszystkie pytania.",PrywatneZwierzęta: NieWinda: NieParking: w garażuUmeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 30 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 290 zł,https://www.olx.pl/oferta/kawalerka-z-balkonem-i-niskim-czynszem-klimatyzacja-CID3-ID150C7S.html
2 pokoje na wynajem! Centrum Szczecina!,2 700 zł,"41,83 m²",Szczecin - 13 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokoje-na-wynajem-centrum-szczecina-ID4wg3H.html
Dwa pokoje na Magnolii z balkonem i stan. park.,2 500 zł,69 m²,"Szczecin, Pogodno - 15 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/dwa-pokoje-na-magnolii-z-balkonem-i-stan-park-ID4eITQ.html
"3 pokoje, 80m2 przy Parku Kasprowicza z garażem",4 500 zł,80 m²,"Szczecin, Pogodno - 23 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/3-pokoje-80m2-przy-parku-kasprowicza-z-garazem-ID4uwzJ.html
Mieszkanie 3 pokojowe/ 2-poziomowe/ balkon i taras,4 500 zł,"85,76 m²","Szczecin, Pogodno - 21 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-2-poziomowe-balkon-i-taras-ID4wy3k.html
Mieszkanie wynajem,2 500 zł,30 m²,"Szczecin, Centrum - Dzisiaj o 11:59","Wynajmę w pełni umeblowaną kawalerkę w nowym budownictwie z osobną sypialnią z balkonem.Dla  singla lub pary. Centrum Szczecina, dogodny dojazd we wszystkie strony miasta. Blisko komunikacja miejska, galerie handlowe, uczelnie. Cena zawiera czynsz. Winda. Możliwość wynajęcia   piwnicy. Wolne od zaraz. Kaucja 3000zł. Kontakt wyłącznie tel , nie odpowiadam na wiadomości SMS",PrywatnePoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 30 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 1 zł,https://www.olx.pl/oferta/mieszkanie-wynajem-CID3-IDKQ4SG.html
"Mieszkanie na wynajem, ul. Starkiewicza",2 500 zł,62 m²,"Szczecin, Pomorzany - 04 marca 2025","Na wynajem mieszkanie przy ul. Starkiewicza, niedaleko szpitala na Pomorzanach, tuż przy Lidlu. Mieszkanie jest bardzo dobrze skomunikowane z centrum, a jednocześnie położone w cichej i spokojnej okolicy, przy parku.
Składa się z dwóch dużych pokoi (w tym jeden narożny z widokiem na park), kuchni, łazienki i toalety, przedpokoju oraz dodatkowej sypialni z zabudowanego balkonu. 
Mieszkanie jest w pełni wyposażone w niezbędne meble oraz sprzęty AGD (nowa lodówka i  pralka, kuchenka z piekarnikiem, telewizor oraz nowy bojler). 
Parking na podwórku za bramą zamykaną na pilota lub na ulicy poza strefą SPP.
W czynsz jest wliczone zużycie wody oraz internet. 
Dodatkowo płatne gaz i prąd według zużycia.
Kaucja w wysokości miesięcznego czynszu. 
Mieszkanie jest dostępne od zaraz. Zapraszam do obejrzenia","PrywatneZwierzęta: NieWinda: NieParking: przynależne na ulicy, parking strzeżonyPoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 62 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 400 zł",https://www.olx.pl/oferta/mieszkanie-na-wynajem-ul-starkiewicza-CID3-ID147k72.html
Kawalerka na Polickiej z garazem,2 500 zł,33 m²,"Szczecin, Bukowo - Odświeżono dnia 23 marca 2025","Szczegóły ogłoszenia
•	Czynsz - dodatkowo: 380 zł
•	Kaucja: 3000 zł
•	Powierzchnia: 33 m²
•	Liczba pokoi: 1
•	Rodzaj zabudowy: blok
•	Piętro: 1
•	Liczba pięter: 2
•	Okna: plastikowe
•	Ogrzewanie: własne
•	Stan wykończenia: do zamieszkania
•	Dostępne od: zaraz

 W pobliżu znajduje się: nowe centrum handlowo-usługowe Vendo Park, Biedronka, Lidl, NETTO komunikacja miejska (autobusy).

 KAWALERKA Z DUŻYM BALKONEM, w której znajduje się: 
1. Przedpokój z szafką typu komandor, 
2. Łazienka z WC, wanną i pralką;
3. Duży salon z rozkładaną sofą, funkcjonalną zabudową meblową i telewizorem;
4. Kuchnia z nowoczesnym AGD ( płyta gazowa, piekarnik, zmywarka i lodówka z zamrażarką )
5. Garaż 24 m2 w poziomie piwnic.

Kwota wynajmu 2500 zł + czynsz 380 zł + media wg liczników (prąd, gaz wg liczników ]
Wymagane zabezpieczenie notarialne.
Zakaz palenia i bez zwierząt.
Bez pośredników",PrywatneZwierzęta: NieWinda: NieParking: w garażuPoziom: 1Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 33 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 380 zł,https://www.olx.pl/oferta/kawalerka-na-polickiej-z-garazem-CID3-ID14SRZ2.html
Dla Ciebie! Do wynajęcia! Kawalerka w centrum.,1 750 zł,24 m²,"Szczecin, Centrum - 14 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/dla-ciebie-do-wynajecia-kawalerka-w-centrum-ID4kNOW.html
Dolina Słońca 3 pokoje !,3 700 zł,"72,61 m²",Szczecin - Odświeżono dnia 24 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/dolina-slonca-3-pokoje-ID4woo1.html
Mieszkanie 2 pokoje 38m Gumieńce m-ce postojowe,2 600 zł,38 m²,"Szczecin, Słoneczne - Odświeżono dnia 23 marca 2025","Wynajmę mieszkanie na Osiedlu Do Rajkowa (ulica Wawrzynowa) na I piętrze w wybudowanym w 2021 roku apartamentowcu. Na 38 m kw. powierzchni składa się pokój dzienny z aneksem kuchennym, sypialnia i łazienka z wc. Mieszkanie kompletnie urządzone, wyposażone w sprzęt AGD: pralka, lodówka, płyta elektryczna, piekarnik, okap. Gotowe do zamieszkania. Do mieszkania przynależy balkon oraz naziemne miejsce postojowe bezpośrednio przy wejściu do budynku. Dodatkowe opłaty to czynsz do Wspólnoty - 250 zł, rachunki za prąd (PKP Energetyka), wodę (ZWIK) i ogrzewanie (SEC). Wynajem minimum 1 rok, najem okazjonalny. Kaucja 4000 zł
Mieszkanie wolne od 1.04.2025
Osoby zainteresowane proszę o sms - oddzwonię.
Oferta prywatna.",PrywatneZwierzęta: TakWinda: TakParking: parking strzeżonyPoziom: 1Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 38 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 250 zł,https://www.olx.pl/oferta/mieszkanie-2-pokoje-38m-gumience-m-ce-postojowe-CID3-ID14J3T3.html
WYNAJMĘ Mieszkanie,3 500 zł,"52,64 m²","Szczecin, Warszewo - Dzisiaj o 07:53","Dzień dobry,

Do wynajęcia mieszkanie 3 pokojowe, 52,64 m2 ,2 piętro w bloku trzypiętrowym z windą w lokalizacji Warszewo/Żelechowa przy ul. Flaminga.

Na mieszkanie składa się: salon połączony z kuchnia, łazienka, 2 osobne pokoje, balkon.
Mieszkanie wyposażone jest w (piekarnik, płytę indukcyjna, zmywarkę, lodówkę, zabudowę kuchenną, pralko-suszarkę) oraz jest częściowo umeblowane.
Mieszkanie jest bardzo ciepłe, środkowe na 2 piętrze.
Obiekt monitorowany systemem kamer.
Liczne miejsca postojowe w pobliżu budynku.
Mieszkanie świetnie skomunikowane – 3 linie autobusowe( linia 68, 89, 99).
Na terenie osiedla zamykany plac zabaw.
Prąd dodatkowo płatny – według zużycia.
W cenie najmu jest zawarty czynsz.
Koszt najmu: 3 500,00 zł/mc 
Okres najmu minimum 12 miesięcy.

Umowa o najem okazjonalny z aktem notarialnym oświadczenie o poddaniu się egzekucji.
Kaucja w wysokości 4 000,00 zł.

Mieszkanie dostępne od zaraz.  

Zapraszam do kontaktu. Proszę o nie kontaktowanie się biur nieruchomości oraz osób nie posiadających Polskiego obywatelstwa.

Zapraszam do kontaktu telefonicznego.","PrywatneZwierzęta: NieWinda: TakPoziom: 2Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 52,64 m²Liczba pokoi: 2 pokoje",https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-ID155Et3.html
Wynajmę kawalerkę,1 730 zł,23 m²,"Szczecin, Pogodno - Odświeżono Dzisiaj o 06:50","Wynajmę kilku letnie mieszkanie przy ul. Janickiego 27 w Szczecinie na osiedlu Pogodno.
Mieszkanie częściowo umeblowane. Mieszkania jest b. ciepłe i ładnie wykończone.

Ogrzewanie miejskie, osobne liczniki na każde mieszkanie.
Niskie opłaty - średnio z całego 2024 miesięcznie dla dwóch osób około 420zl (w tym wliczony jest prąd, ogrzewanie, woda i czynsz). 

Wynajem możliwy od 1.04.2025 r.
Termin oglądania proponuję w niedzielę 30.03.2025 r. od godz. 15 - 17.
Wymagana kaucja w wysokości jednego czynszu.

W budynku nie ma przyłącza gazowego.
Mieszkania znajduje się nieopodal Biedronki (150m), ryneczku (1000m) oraz szpitala przy Unii Lubelskiej (600m).

We speak english and german. In case, please contact me per mail or OLX directly.",PrywatneZwierzęta: NieWinda: NiePoziom: ParterUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 23 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 420 zł,https://www.olx.pl/oferta/wynajme-kawalerke-CID3-ID14We2U.html
Dla Ciebie! 2 pokoje z balkonem,2 700 zł,39 m²,Szczecin - 28 lutego 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/dla-ciebie-2-pokoje-z-balkonem-ID4uPjn.html
"Na wynajem 2 pokojowe mieszkanie z windą, piwnicą i balkonem w centrum",2 300 zł,38 m²,"Szczecin, Świerczewo - Dzisiaj o 09:49","Wynajmę 2 pokojowe mieszkanie z balkonem oraz piwnicą w centrum Szczecina.
Mieszkanie znajduje się na 3 pietrze w bloku z windą przy ul. Bohaterow Warszawy powierzchnia 36m. Mieszkanie jest w pełni wyposażone oraz umeblowane gotowe do zamieszkania od 1.04 ogrzewanie miejskie budynek ocieplony.
Mieszkanie bardzo słoneczne 

Sypialnia- łóżko dwuosobowe ,duża komoda

Salon z aneksem kuchennym:
-sofa 
-szafka tv
-stolik kawowy

Kuchnia wyposażona w sprzęty AGD:
-lodówka
-zmywarka
-piekarnik
-płyta elektryczna 
-barek oraz dwa hokery(idealne miejsce do spożywania posiłków )
Łazienka:
-kabina prysznicowa
-pralka
-umywalka z szafką
-toaleta.

Korytarz:
-duża szafa z lustrami 
Balkon od strony podwórka dzięki czemu jest cicho.

Mieszkanie przeznaczone dla jednej osoby lub pary.
Dla osób niepalących 
Bez zwierząt 

Udogodnienia- przy bloku znajduje się apteka, sklep spożywczy Netto stacja paliw, klub fitness przystanki autobusowe oraz tramwajowe.
Czynsz dla najemcy 2300zl
Opłaty dodatkowe czynsz 670zl (cena zawiera ogrzewanie i wodę)
Prąd według zużycia.",PrywatneZwierzęta: NieWinda: TakParking: brakPoziom: 4Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 38 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 670 zł,https://www.olx.pl/oferta/na-wynajem-2-pokojowe-mieszkanie-z-winda-piwnica-i-balkonem-w-centrum-CID3-ID155Mxe.html
Piękne 3 pokojowe mieszkanie z balkonem.,3 900 zł,63 m²,"Szczecin, Świerczewo - 26 lutego 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/piekne-3-pokojowe-mieszkanie-z-balkonem-ID4w8IZ.html
Kawalerka z balkonem na Pomorzanach !,2 100 zł,19 m²,"Szczecin, Pomorzany - Odświeżono dnia 08 marca 2025","OD ZARAZ

Do wynajęcia piękna i komfortowa kawalerka znajdująca się na nowym osiedlu.l na Pomorzanach.

Obiekt z windą, rok 2024 r.
W każdą część miasta można dojechać bez żadnego problemu.

W pełni umeblowane i wyposażone - wszystkie sprzęty AGD nowe ( zmywarka, lodówka, płyta indukcyjna, piekarnik, pralka).
Duże okna drewniane zapewniają dobre doświetlenie, dzięki czemu całe mieszkanie jest słoneczne i jasne.
Ustawna łazienka wyposażona w prysznic, umywalkę, wc, meble łazienkowe oraz pralkę.

Cena 2100 zł + 350 zł wszystkie media.
Kaucja 2450 zł.
Metraż- Ok. 20 m2

Zapraszam do kontaktu",FirmoweZwierzęta: TakWinda: TakPoziom: 2Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 19 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 300 zł,https://www.olx.pl/oferta/kawalerka-z-balkonem-na-pomorzanach-CID3-IDY1lDo.html
Przytulne nowoczesne studio od 17 marca! ul. Kaszubska 36,1 600 zł,15 m²,"Szczecin, Centrum - 24 marca 2025","Do wynajęcia nowoczesne i przytulne studio w centrum miasta! Ul. Kaszubska 36

Szukasz komfortowego lokum w świetnej lokalizacji? Oferujemy nowoczesne studio idealne dla młodych osób do 26 roku życia.

Lokalizacja:
- Centrum miasta – blisko dworca PKP i Bramy Portowej
- Doskonała komunikacja miejska
- W pobliżu sklepy, restauracje i wszelkie udogodnienia

O mieszkaniu:
- Nowoczesne, w pełni wyposażone studio
- Przytulna i funkcjonalna przestrzeń
- Dostępne od 17 marca

Koszty:
- Czynsz: 1600 zł
- Rachunki według zużycia: ok. 300 zł
- Kaucja: 1900 zł

Serdecznie zapraszam do kontaktu i na prezentacje!",PrywatneZwierzęta: NieWinda: NiePoziom: ParterUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 15 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 300 zł,https://www.olx.pl/oferta/przytulne-nowoczesne-studio-od-17-marca-ul-kaszubska-36-CID3-ID154IS0.html
Wynajmę kawalerkę w zielonej i cichej części Dąbia,1 900 zł,"24,20 m²","Szczecin, Dąbie - 06 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/wynajme-kawalerke-w-zielonej-i-cichej-czesci-dabia-ID4whWF.html
do wynajęcia przytulna kawalerka w centrum Szczecina,1 800 złdo negocjacji,25 m²,"Szczecin, Centrum - Odświeżono dnia 22 marca 2025","Do wynajęcia przytulna, ciepła i słoneczna kawalerka w centrum Szczecina, w super lokalizacji- ul. Wyzwolenia- między CH Fala a CH Galaxy, ścisłe centrum. 
Mieszkanie jest wyremontowane, umeblowane, wyposażone w lodówkę, pralkę itd. Atutem mieszkania jest świetna lokalizacja i stosunkowo niewysokie opłaty: czynsz + prąd + gaz to ok. 500 zł miesięcznie. W czynszu jest woda, śmieci i ogrzewanie CO. Podwórko jest ogrodzone, jest możliwość zaparkowania samochodu.
 Miesięczny koszt najmu  to  1.800 zł + 450 zł wszystkie miesięczne  rachunki.  
Kaucja to 1.800 zł 
Gorąco polecam!!!",PrywatneZwierzęta: TakWinda: TakPoziom: 6Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 25 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 450 zł,https://www.olx.pl/oferta/do-wynajecia-przytulna-kawalerka-w-centrum-szczecina-CID3-ID14QO7S.html
Mieszkanie Szczecin Warszewo ul. Duńska,2 500 zł,65 m²,"Szczecin, Niebuszewo - 23 marca 2025","Do wynajęcia mieszkanie trzypokojowe na parterze w budynku trzypiętrowym. Na powierzchnię 65m2 składa się salon z wyjściem na balkon, sypialnia, pokój, kuchnia z oknem, łazienka, WC oraz przedpokój. Duża piwnica o pow 12 m2.

Mieszkanie w cichej okolicy, nie słychać ruchu samochodów. Mieszkanie dysponuje także miejscem parkingowym za szlabanem, który ogranicza ruch pojazdów na terenie osiedla. Mieszkanie jest doskonale zlokalizowane, w pobliżu znajdują się sklepy (minuta drogi do Netto), stacja paliw, apteka, szpital, szkoła a także przystanki komunikacji miejskiej. To idealne miejsce dla rodzin, par, jak i singli szukających komfortu i przestrzeni w dogodnej lokalizacji. 

Najem okazjonalny! Kaucja 4000 tyś.

Oprócz ceny najmu 2500 zł dodatkowo płatny czynsz do spółdzielni 980 zł/mc. W czynszu woda i ogrzewanie.",PrywatneZwierzęta: TakWinda: NieParking: parking strzeżonyPoziom: ParterUmeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 65 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 980 zł,https://www.olx.pl/oferta/mieszkanie-szczecin-warszewo-ul-dunska-CID3-ID154iTK.html
"Gumieńce piękna kawalerka 29m2,basen, fitness 2050zł.",2 050 zł,29 m²,"Szczecin, Gumieńce - 24 marca 2025","Gumieńce, przepiękna, przytulna kawalerka o pow.29m2 z balkonem położona na 3 piętrze w nowym wybudowanym apartamentowcu z 2021roku.
Istnieje możliwość wynajęcia miejsca postojowego za dodatkową opłatę.

Salon otwarty na hol połączony z aneksem kuchennym w nim stała zabudowa wysokiej klasy mebli kuchennych wraz z osprzętem : stała zabudowa mebli kuchennych (szafki wiszące +szafki stojące)wraz z osprzętem : płyta grzewcza firmy CANDY, lodówka firmy POLAR ,zmywarka firmy BEKO, piekarnik firmy AMICA. Gustownie wykończona łazienka w jasno beżowej kolorystyce kafli z kabiną prysznicową i pralką .
W przedpokoju spora zabudowa pojemnej  szafy  z lustrem. 
Wysoki standard wykończenia jak i pełnego wyposażenia to niewątpliwie spore zalety nieruchomości.
Koszt najmu 2050zł + 330zł czynsz i tylko prąd płatny co 2miesiące.
Idealna oferta dla osób lubiących aktywnie spędzać czas.
W budynku obok istnieje możliwość korzystania z basenu oraz siłowni.
Kaucja zwrotna w wysokości 2100zł.","FirmoweWinda: TakParking: przynależne na ulicy, w garażuPoziom: 3Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 29 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 330 zł",https://www.olx.pl/oferta/gumience-piekna-kawalerka-29m2-basen-fitness-2050zl-CID3-ID155muF.html
"Kawalerka nowa z tarasem - Reda City, Bronowicka",1 950 zł,28 m²,"Szczecin, Gumieńce - Odświeżono dnia 23 marca 2025","Oferujemy  wynajęcie nowej kawalerki z bardzo przestronnym tarasem przy ul. Bronowickiej 25, które urządziliśmy z dbałością o każdy szczegół, aby mieszkało się miło i funkcjonalnie.

Mieszkanie ok 28 m2 + 16m2 tarasu znajduje sie na 6 piętrze ( z windą), jest słoneczne, jasne a poranna kawa pita na tarasie w promieniach słonecznych będzie smakowała wybornie.

Mieszkanie jest w pełni umeblowane i wyposażone w nowe sprzęty AGD i meble tarasowe.

W kompleksie znajduje się siłownia, basen, Żabka a w pobliżu Biedronka, nieco dalej Castorama, Makro czy Ikea.

Bezpośrednio spod budynku odjeżdza autobus linii 62. Do centrum dojedziemy również autobusem linii 60,61 czy 243.

Koszt najmu: 1950 zł + czynsz ( ok 300-350 PLN  w tym zaliczka na wode i ogrzewanie) + prąd w/g zużycia +  kablówka/ internet na życzenie.

Kaucja 2500 PLN.

Mieszkanie gotowe do zamieszkania od zaraz, pachnie nowością i czeka na nowego właściciela, który zadba o nie jak o swoje.",PrywatneZwierzęta: NieWinda: TakParking: przynależne na ulicyPoziom: 6Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 28 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 300 zł,https://www.olx.pl/oferta/kawalerka-nowa-z-tarasem-reda-city-bronowicka-CID3-ID14RDtx.html
Mieszkanie na wynajem dla grupy pracowników ul. Piesza k. Łasztowni,4 000 złdo negocjacji,55 m²,"Szczecin, Centrum - Odświeżono dnia 23 marca 2025","Dzień dobry,

Mam na wynajem mieszkanie dwupokojowe na ul. Pieszej w Szczecinie. Wynajmę je grupie pracowników na dowolny okres czasu, wystawiam rachunek. Podana cena za okres miesiąca przy założeniu zakwaterowania 3 pracowników. Nie ma dodatkowego czynszu do spółdzielni ani żadnych innych opłat.

Mieszkanie jest blisko centrum, 4 min od ul. Celnej czy Łasztowni, 5 min do Bramy Portowej. Wokół mieszkania cisza i spokój. Przed mieszkaniem darmowe miejsca parkingowe zawsze dostępne

W mieszkaniu znajdują się wszystkie potrzebne sprzęty w tym pościel. W każdym pokoju duży telewizor. 

Zapraszam serdecznie",PrywatnePoziom: 3Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 55 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 1 zł,https://www.olx.pl/oferta/mieszkanie-na-wynajem-dla-grupy-pracownikow-ul-piesza-k-lasztowni-CID3-ID10u5oO.html
Mieszkanie z balkonem na Os. Reda,1 700 zł,47 m²,"Szczecin, Gumieńce - Odświeżono dnia 24 marca 2025","Mieszkanie położone na III piętrze w bloku przy ul. Ledóchowskiego w Szczecinie (blok z windą). Lokal wyposażony w pralkę, lodówkę, kuchenkę (bez zmywarki). Lokal z balkonem. Stan lokalu jak na zdjęciach. Kaucja w wysokości podwójnego czynszu (3400 zł). Dodatkowe opłaty to czynsz do Spółdzielni (ok. 700 zł) i prąd - ogrzewanie wliczone w czynsz. Telewizja i internet we własnym zakresie.",PrywatneWinda: TakPoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 47 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 700 zł,https://www.olx.pl/oferta/mieszkanie-z-balkonem-na-os-reda-CID3-ID152Q6C.html
Duża Kawalerka z sypialnią i balkonem,1 900 zł,"32,50 m²","Szczecin, Niebuszewo - Odświeżono dnia 11 marca 2025","Ofertą wynajmu jest kawalerka z sypialnią o powierzchni 32,5m2. z głównego pokoju wyjście na balkon, z którego rozpościera się piękny widok, ponieważ mieszkanie jest usytuowane na 9 tym piętrze w wieżowcu. 
Ogrzewanie i ciepłą woda z sieci miejskiej . Czynsz ok 450zł. 
Wokół budynku ogólnodostępne miejsca parkingowe. Zlokalizowane w dzielnicy Niebuszewo , przy ul. Świętoborzyców. 
Czynsz najmu 1900 zł
Kaucja 1900 zł
Wymagany najem okazjonalny na min rok. 
Dostępne od zaraz
Zapraszam na prezentację.","FirmoweZwierzęta: NieWinda: TakParking: przynależne na ulicyPoziom: 9Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 32,50 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 450 zł",https://www.olx.pl/oferta/duza-kawalerka-z-sypialnia-i-balkonem-CID3-ID131vsO.html
Słoneczna kawalerka,1 700 złdo negocjacji,38 m²,"Szczecin, Pogodno - 15 marca 2025","Sloneczna kawalerka 38 m,  umeblowana z możliwością dodania własnych mebli. Jeden duży pokój, przestronna kuchnia z dużym oknem, łazienka. Mieszkanie po remoncie. Mieszkanie położone w rejonie śródmieście-Pogodno, w okolicy sklepy, przystanek tramwajowy, autobusowy, szpital na ul. Unii Lubelskiej.",PrywatneZwierzęta: TakWinda: NieParking: brakPoziom: 2Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 38 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 614 zł,https://www.olx.pl/oferta/sloneczna-kawalerka-CID3-ID14Wy1s.html
Nowoczesne 2- pokojowe mieszkanie - zostań jego pierwszym Najemcą!,2 999 zł,"40,50 m²","Szczecin, Centrum - 24 marca 2025","Oferujemy na wynajem nowy, elegancki apartament w prestiżowej inwestycji, położonej blisko ścisłego centrum miasta.
Atutem lokalizacji jest doskonała komunikacja – w pobliżu znajdują się przystanki komunikacji miejskiej, a także szeroki wybór sklepów, aquapark, przedszkole oraz tereny rekreacyjne, takie jak Wały Chrobrego i Bulwar Gdański nad Odrą.

Opis mieszkania:
Mieszkanie jest całkowicie nowe i oczekuje na pierwszego najemcę.
Wnętrza apartamentu zostały wykonane w wysokim standardzie, a lokal jest w pełni umeblowany i wyposażony, składa się z:

Salonu z aneksem kuchennym,
Sypialni z pojemną szafą w zabudowie,
Nowoczesnej łazienki z kabiną prysznicową,
Przedpokoju z dodatkową szafą w zabudowie,
Przestronnej loggii, idealnej do relaksu.
Wyposażenie:
Mieszkanie zostało urządzone w nowoczesnym stylu, z dbałością o detale.
Wyposażenie oprócz stałych zabudów i mebli ruchomych obejmuje również sprzęty AGD wysokiej klasy:

Lodówka z zamrażarką
Płyta indukcyjna
Piekarnik
Zmywarka
Okap kuchenny
Pralka
Warunki najmu:
Cena: 2999 zł/miesiąc + 600 zł opłata do wspólnoty (w tym zaliczka na wodę, ogrzewanie i wywóz śmieci) + prąd wg zużycia
Kaucja: 5000 zł
Umowa najmu okazjonalnego na minimum 12 miesięcy (preferowany dłuższy okres).
Dodatkowo możliwość wynajęcia miejsca postojowego w hali garażowej – 500 zł/m-c

Zapraszamy do kontaktu i umówienia się na prezentację!","FirmoweZwierzęta: NieWinda: TakParking: w garażuPoziom: 2Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 40,50 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 600 zł",https://www.olx.pl/oferta/nowoczesne-2-pokojowe-mieszkanie-zostan-jego-pierwszym-najemca-CID3-ID14AXPH.html
Hanza Tower/ luksusowy apartament/ 3 pokoje,8 000 zł,"73,60 m²","Szczecin, Centrum - 18 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/hanza-tower-luksusowy-apartament-3-pokoje-ID4s68M.html
Mieszkanie dwupokojowe na wynajem przy Heliosie,2 300 zł,26 m²,Szczecin - 24 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-dwupokojowe-na-wynajem-przy-heliosie-ID4uuSL.html
Wynajem mieszkanie 2 pokojowe - Park Kasprowicza,2 300 zł,43 m²,Szczecin - 09 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/wynajem-mieszkanie-2-pokojowe-park-kasprowicza-ID4wjJO.html
