Title,Price,Area,Address,description,table,Link
Wynajmę mieszkanie,1 700 zł,42 m²,"Gdańsk, Brzeźno - 20 marca 2025","Wynajmę mieszkanie w Gdańsku Brzeźnie. Mieszkanie składa się z 2 pokoi, kuchni, łazienki i balkonu. Mieszkanie jest nieumeblowane. Cena za wynajem 1700zł + czynsz i media.
Kontakt tylko telefonicznie.",PrywatneZwierzęta: TakWinda: NieParking: przynależne na ulicyPoziom: ParterUmeblowane: NieRodzaj zabudowy: BlokPowierzchnia: 42 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 840 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-CID3-ID151jSf.html
Kawalerka Gdańsk,1 590 zł,20 m²,"Gdańsk, Śródmieście - 19 marca 2025","Wynajmę w pełni urządzone mieszkanie blisko centrum Gdańska, spokojna okolica.
Obok budynku znajduję się parking.
Blisko do skm-ki  przystanek Środmieście. 
Biedronka/lidl w niedalekiej okolicy. 
Umowa na 12 miesiecy 
Mieszkanie jest na parterze kamienicy.
Świeżo po remoncie. 
Ul. Brzegi
Mieszkanie dla singla/singielki
Kaucja 2600 zł 

Najem 1590 zł 
Czynsz 600 zł 
Prąd ok 240 zł

Dostępne od 1.02.2025

Bez pośredników!",PrywatneZwierzęta: TakWinda: NieParking: przynależne na ulicyPoziom: ParterUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 20 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 600 zł,https://www.olx.pl/d/oferta/kawalerka-gdansk-CID3-ID14rYn2.html
Mieszkanie we Wrzeszczy z miejscem garażowym,3 000 zł,39 m²,"Gdańsk, Oliwa - 25 lutego 2025","Mieszkanie we Wrzeszczu  do wynajęcia od 22 marca 2025.
Koszty wynajmu
3.000 zł + opłaty ok 1000 zł
Kaucja 3.000 zł 

CHARAKTERYSTYKA:
Mieszkanie zlokalizowane jest we Wrzeszczu  na 1 piętrze budynku mieszkalnego z 2008r. W budynku znajduje się winda.
Powierzchnia użytkowa mieszkania wynosi 39m2.
Mieszkanie składa się z:
- Salonu z aneksem kuchennym
- łazienka z prysznicem i wc, 
- Przedpokoj
- Sypoalnia

Mieszkanie posiada duzy balkon od strony zachodniej oraz dostep do silowni ogolnodostępnej. Do mieszkania przynależy miejsce parkingowe w garażu podziemnym.

ATUTY NIERUCHOMOŚCI:
- salon z aneksem 16m2
- sypialnia 12m2, 
- łazienka 5m2 

LOKALIZACJA:
Mieszkanie zlokalizowane we Wrzeszczu przy ulicy Partyzantow  w bardzo bliskiej odległości od lasu  oraz niedaleko Galerii Bałtyckiej i Manhatanu a takze Garnizonu. W budynku zlokalizowano sklep Żabka oraz inne lokale usługowe. W okolicy znajduje sie przychodnia i gabinety lekarskie, szkoła, liczne przedszkola i żłobki.

Zapraszamy do ogladania",PrywatneZwierzęta: TakWinda: NieParking: w garażuPoziom: 1Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 39 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 1 000 zł,https://www.olx.pl/d/oferta/mieszkanie-we-wrzeszczy-z-miejscem-garazowym-CID3-ID14DKyO.html
3 pokoje / Blisko tramwaj / Winda / Gotowe,3 000 zł,48 m²,Gdańsk - 20 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/3-pokoje-blisko-tramwaj-winda-gotowe-ID4w0N4.html
Mieszkanie na Przymorzu -  ul.Kołobrzeska - 3 pokoje,3 300 zł,55 m²,"Gdańsk, Przymorze Wielkie - 23 marca 2025","Wynajmę mieszkanie na Przymorzu przy ul. Kołobrzeskiej, 3 pokoje (z czego jeden mały, raczej na home office lub dla małego dziecka), 4. piętro bez windy, długi termin, zwierzęta mile widziane, umowa najmu okazjonalnego, wolne od zaraz. Do ceny najmu należy doliczyć czynsz ok. 900 zł oraz prąd według zużycia. 

Odległość od kluczowych miejsc:
Plaża: 30 minut piechotą
Tramwaj: 4 minuty 
Autobus: 2 minuty
Przymorze SKM: 15-20 minut (lub autobusem 2 przystanki)
Pod ręką również Biedronka, Alfa Centrum, Galeria Przymorze. 

Zapraszam do kontaktu, chętnie odpowiem na wszystkie pytania.

!!! NIE JESTEM ZAINTERESOWANY KONTAKTEM Z BIURAMI NIERUCHOMOŚCI !!!",PrywatneZwierzęta: TakWinda: NiePoziom: 4Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 55 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 900 zł,https://www.olx.pl/d/oferta/mieszkanie-na-przymorzu-ul-kolobrzeska-3-pokoje-CID3-ID154kTL.html
Wynajmę komfortowe mieszkanie 3 pok. 72m2 na Morenie od 01.04,3 600 zł,60 m²,"Gdańsk, Piecki-Migowo - Odświeżono dnia 20 marca 2025","Wynajmę mieszkanie 3 pokojowe w Gdańsku przy ul. Morenowe Wzgórze 14 w Gdańsku
Mieszkanie jest bardzo ustawne, posiada Duży salon z oddzieloną kuchnią, 2 niezależne sypialnie, garderobę, łazienkę z wanną i prysznicem.
Największy z pokoi dodatkowo posiada duży, słoneczny balkon.

Mieszkanie jest dostępne do wynajmu od 01.04

Możliwość najmu długoterminowego bez konieczności wyprowadzenia się w okresie letnim!
Również wynajem dla rodzin z dziećmi oraz osób zagranicznych.

Koszt najmu to 3600 zł + opłaty
Wymagana kaucja.

zapraszam do kontaktu, najlepiej smsowego.",FirmoweZwierzęta: TakWinda: TakPoziom: 2Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 60 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 1 zł,https://www.olx.pl/d/oferta/wynajme-komfortowe-mieszkanie-3-pok-72m2-na-morenie-od-01-04-CID3-ID14N8vF.html
Klimatyczne mieszkanie w Oliwie do Wynajęcia,3 550 zł,54 m²,"Gdańsk, Oliwa - Odświeżono dnia 20 marca 2025","Wynajmę klimatyczne mieszkanie z balkonem w zabytkowej części Oliwy.
Mieszkanie jest bardzo przestronne i niezwykle ciepłe i słoneczne.
Zaprojektowane jest w stylu open space, aby uzyskać jak największe wrażenie przestrzeni i światła, jednak przesuwane drzwi sprawiają że sypialnia staje się zupełnie niezależnym pokojem.
Mieszkanie jest w pełni umeblowane, a jako, że posiada duża piwnicę, możliwa jest też opcja urządzenia go według własnego gustu.
Miłe dodatki to projektor z ekranem i nagłośnienie stereo w łazience.
Po przeciwnej stronie budynku znajduje się wejście do lasu, idealne na spacery z dziećmi lub psem.
Umiejscowione w odległości spaceru od Parku Oliwskiego, lasu oraz Rynku w Oliwie.
Odległość od tramwaju 3 min, od SKM 15 min.
Posiada piwnicę oraz suszarnię.
Budynek przeszedł niedawno renowację.
Mieszkanie dostępne na wynajem od zaraz.
Dodatkowe koszty stałe:
czynsz 691zl (w tym woda i ogrzewanie miejskie)
opłata za sprzątanie klatki schodowej 60zl.
Prąd i gaz wg zużycia.",PrywatneZwierzęta: TakWinda: NieParking: przynależne na ulicyPoziom: 1Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 54 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 691 zł,https://www.olx.pl/d/oferta/klimatyczne-mieszkanie-w-oliwie-do-wynajecia-CID3-ID14PIcs.html
"Optymalnie dla 3 os., dostępne od 1.04.25",3 600 zł,38 m²,"Gdańsk, Przymorze Wielkie - 12 marca 2025","Zanim zadasz pytanie - przeczytaj dokładnie ogłoszenie, prawdopodobnie tu jest odpowiedź :) 

Mieszkanie po generalnym remoncie we wrześniu 2024r. Na wysokim standardzie.

Wynajem możliwy od 1.04.25 do 27.06.25 r. Przy podpisaniu umowy kaucja 3600zł + jednomiesięczna kwota najmu 3600zł = 7200zł gotówką.

Co miesiąc 3700zł (w tym wliczone rachunki). Nie wynajmuję pojedynczych pokoi, a całe tylko mieszkanie. 
Jeden pokój niezależny, drugi przejściowy do kuchni.

LOKALIZACJA:
Mieszkanie atrakcyjnie położone w nadmorskiej dzielnicy Przymorze, ul. Jagiellońskiej 42i, ok. 800 m, 10 min. spacerkiem do morza, bezpośrednio przy największym i najnowszym nadmorskim Parku Reagana i linii brzegowej. Z jednej strony bloku zielone zacisze i plaża, z drugiej – blisko do centrum miasta, trójmiejskich uczelni, miejskiej komunikacji.

MIESZKANIE:
Mieszkanie o wysokim standardzie po kompleksowym remoncie w bardzo modnej kolorystyce z wykorzystaniem motywu drewna, słoneczne i ciepłe, jednostronne. Wyposażone do codziennego mieszkania. Lokal jest funkcjonalny i urządzony ze smakiem oraz dbałością o szczegóły. Przed budynkiem ogólnodostępny parking z wieloma miejscami parkingowymi. Wejście na klatkę schodową zabezpieczone domofonem. Ogrzewanie i woda miejska. Wystawa okien południowa. W pełni wyposażone do codziennego mieszkania.

W kuchni: okap, kuchenka, mikrofalówka, lodówka/zamrażalka z dozownikiem na wodę, zmywarka, sztućce, garnki, zastawa stołowa, kubki, zabudowa kuchenna na wymiar, płyta grzewcza, kuchenka, piekarnik, czajnik elektryczny, ekspres do kawy. 

W łazience: płytki, prysznic z odpływem liniowym, szafa zabudowana, pralka, suszarka, lustro, szafka, suszarka na pranie.

W pokojach: 2 x sofy z funkcją spania + łóżko sypialniane (160 x 200) = w sumie 6 miejsc noclegowych (możliwość dowolnej konfiguracji sof, idealne dla 4 osób, pary lub klienta biznesowego), komody, stoliki kawowe, z dużego pokoju wejście do kuchni, telewizor, radio, stół, krzesła, na ścianach nowoczesne plastry drewna. 

Budynek z 1962 r. ocieplony, po remoncie elewacji. W mieszkaniu obowiązuje zakaz palenia papierosów.

OKOLICE:
W zasięgu 1 min spacerkiem niezbędna infrastruktura handlowo-usługowa, sklepy i supermarkety (Biedronka, Lewiatan, Polo), przychodnie, apteka, piekarnia, pizzeria, bar mleczny, bankomat, całodobowy sklep monopolowy, kantor, stacja Paliw Orlen, Tiger Gym Przymorze. W pobliskiej okolicy przystanki komunikacji miejskiej autobusowej i tramwajowej, bezpośrednio skomunikowane z centrum Gdańska i Sopotu. Nieopodal trójmiejskie uczelnie.

Pies mile widziany. W tym obiekcie-nigdy nie gościliśmy psa, który naruszał ciszę nocną, miał zaległości w płatności, głośno kłócił się ze współlokatorami, oglądał telewizję zbyt głośno, upijał się, organizował biby czy niszczył meble. Więc jeśli Twój pies poręczy za Ciebie to też jesteś mile widziany :)

Oferta bezpośrednio od właściciela. Brak prowizji i pośredników.

W sprawie oglądania mieszkania kontaktować się pod nr 50*******48.",PrywatneZwierzęta: TakWinda: NieParking: identyfikator do strefy płatnego parkowaniaPoziom: 4Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 38 m²Liczba pokoi: 2 pokoje,https://www.olx.pl/d/oferta/optymalnie-dla-3-os-dostepne-od-1-04-25-CID3-IDBx7k6.html
Słoneczne mieszkanie blisko PKM,3 800 zł,68 m²,Gdańsk - 17 marca 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-blisko-pkm-ID4wsLf.html
Mieszkanie 2 pokoje do wynajęcia ul Wielkopolska,2 600 zł,35 m²,"Gdańsk, Ujeścisko - Łostowice - Odświeżono dnia 22 marca 2025","Mam do wynajęcia mieszkanie 2 pokoje ( 50 m2)  w apartamentowcu przy ul. Wielkopolskiej.
Mieszkanie nowe na III piętrze.
Apartamentowiec z windą.

Aneks kuchenny w pełni wyposażony.

Miejsce postojowe dostępne przed budynkiem.
Bardzo łatwy dojazd.

W pobliżu Biedronka, LIDL, NETTO, ZABKA

Koszt wynajmu to 2600 zł + opłaty
Kaucja: 3000zł
Mieszkanie dostępne od zaraz.
Kontakt tylko telefoniczny pod nr telefonu: 60*******00 Dariusz",PrywatneWinda: TakParking: przynależne na ulicyPoziom: 3Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 35 m²Liczba pokoi: 2 pokoje,https://www.olx.pl/d/oferta/mieszkanie-2-pokoje-do-wynajecia-ul-wielkopolska-CID3-ID14O8Np.html
Kawalerka w centrum Nadmotławie od 1 kwietnia,2 500 złdo negocjacji,29 m²,"Gdańsk, Śródmieście - 13 marca 2025","Nieruchomość dostępna od 1 kwietnia 2025 roku.

**OGŁOSZENIE WYNAJMU MIESZKANIA**
 Do wynajęcia przestronna kawalerka o powierzchni **29 m²**, położona w doskonałej lokalizacji - tuż nad Motławą, w pobliżu Starego Miasta.
Sienna Grobla 6d, 3. piętro, Gdańsk

**Mieszkanie składa się z:**
- Dużego, jasnego pokoju dziennego z aneksem kuchennym z wyjściem na balkon
- Łazienki z prysznicem
- Przedpokoju

**Cena najmu:**
- czynsz 2500 zł
- opłaty administracyjne 700zł
Dodatkowo:
- Prąd: ryczałt 100 zł
Bezpłatna siłownia dla mieszkańców. Telewizja z internetem w cenie wynajmu.

KAUCJA: 3000zł
Mieszkanie gotowe do wprowadzenia!

**Zalety mieszkania:**
- Świetna lokalizacja, blisko centrum
- Bliskość terenów rekreacyjnych nad rzeką
- Dobra komunikacja miejska
- Winda w budynku
Więcej informacji udzielam telefonicznie.",PrywatneWinda: TakPoziom: 3Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 29 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 680 zł,https://www.olx.pl/d/oferta/kawalerka-w-centrum-nadmotlawie-od-1-kwietnia-CID3-ID14TCXq.html
Śliczne mieszkanie dwupokojowe,3 000 zł,47 m²,"Gdańsk, Brzeźno - 23 marca 2025","Śliczne mieszkanie w nowoczesnym apartamentowcu na 4 tym piętrze w budynku z windą. 

Piękne widoki: latem z zielonego ogrodu na dachu, na panoramę miasta i na zatokę.

W bezpośrednim sąsiedztwie plaża ( 8 min rowerem}. 

Dwa niezależne pokoje, kuchnia i łazienka. 

W obu pokojach wygodne kanapa i tapczan.
Szafy, stół i krzesła, komody oraz telewizor.

Mieszkanie jest w pełni wyposażone:
kuchnia - zmywarka, lodówka, płyta indukcyjna i piekarnik; 
łazienka - kabina prysznicowa, pralka,  
w korytarzu duża szafa; 

Mieszkanie doskonale usytułowane- wkoło liczne sklepy spożywcze, i nie tylko. 

odstępne 3000 / miesiąc + ,miejsce w hali garażowej 200 zł
tylko w komplecie.

plus opłaty

pośrednikom - dziękuję",PrywatneZwierzęta: NieWinda: TakParking: w garażuPoziom: 4Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 47 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 700 zł,https://www.olx.pl/d/oferta/sliczne-mieszkanie-dwupokojowe-CID3-ID153wXx.html
Wynajmę kawalerkę,1 800 zł,"33,06 m²","Gdańsk, Chełm z dzielnicą Gdańsk Południe - 12 marca 2025","Wynajmę przytulną kawalerkę o powierzchni 33 m2, pokój z aneksem kuchennym, łazienka, przedpokój, w pełni umeblowaną i wyposażoną. Mieszkanie znajduje się na 1 piętrze, od strony południowej, słoneczne z dużym balkonem. Wszystkie media w mieszkaniu (woda, energia elektryczna, centralne ogrzewanie miejskie) są opomiarowane. Do mieszkania przynależy komórka lokatorska oraz miejsce parkingowe przed blokiem. Mieszkanie znajduje się w spokojnej dzielnicy Łostowice przy ul. Podleckiego, w pobliżu są sklepy spożywcze, niedaleko również do centrów  handlowych.
Opłaty: Czynsz za wynajem 1800,- plus opłaty za energię elektryczną wg zużycia, internet, TV we własnym zakresie, kaucja 1000,-. Wszelkie płatności w formie przelewów na konto. Mieszkanie mogę wynająć tylko na zasadzie umowy najmu okazjonalnego .Interesuje mnie najem długoterminowy. Mieszkanie jest gotowe do zamieszkania dla osób kulturalnych, najchętniej bez zwierząt. Kontakt telefoniczny lub mailowy.","PrywatneZwierzęta: NieWinda: NieParking: przynależne na ulicyPoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 33,06 m²Liczba pokoi: Kawalerka",https://www.olx.pl/d/oferta/wynajme-kawalerke-CID3-ID14SNI7.html
"2 Pokojowy Luksusowy Apartament, Ul. Niepołomicka",4 900 zł,57 m²,Gdańsk - 26 lutego 2025,brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokojowy-luksusowy-apartament-ul-niepolomicka-ID4tUkD.html
Mieszkanie dla 8 pracowników - ŚWIETNA LOKALIZACJA,6 400 zł,60 m²,"Gdańsk, Śródmieście - 17 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-dla-8-pracownikow-swietna-lokalizacja-ID4oKjw.html
Mieszkanie na wynajem Gdańsk Oliwa ul. Karpacka,2 500 zł,41 m²,"Gdańsk, Oliwa - 07 marca 2025","Wynajmę mieszkanie dwupokojowe z balkonem, przy ulicy Karpackiej. Mieszkanie w przepięknej okolicy:
- 650m do Parku Oliwskiego
- 550m do AWF
- 230m do przystanków autobusowych
- 230m do Trójmiejskiego Parku Krajobrazowego
- 1500m do SKM

Parking pod blokiem z identyfikatorem na okaziciela. Dodatkowy, bezpłatny parking znajduje się przy pasażu sklepów 100 metrów od bloku. Mieszkanie bardzo słoneczne, środkowe. W sezonie grzewczym możliwe duże zwroty za ogrzewanie.

Mieszkanie wyposażone. W kuchni piekarnik, lodówka, płyta ceramiczna, mikrofalówka, czajnik elektryczny. W łazience wanna, pralka. Dodatkowo w mieszkaniu telewizor, odkurzacz, żelazko. Przestronny przedpokój w kształcie kwadratu, umiejscowiony centralnie. W przedpokoju znajduje się duża szafa i komoda. 

Opłaty:
Koszt najmu: 2500 zł/mc
Media: 850 zł/mc (zawiera czynsz spółdzielni + TV + Internet).
Dodatkowo płatna energia elektryczna co miesiąc wg licznika.
Kaucja: 2500 zł

Mieszkanie dostępne od 01.04.2025 roku. Umowa długoterminowa na minimum rok.",PrywatneZwierzęta: NieWinda: TakPoziom: 1Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 41 m²Liczba pokoi: 2 pokoje,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-gdansk-oliwa-ul-karpacka-CID3-ID147h28.html
2 pokojowe mieszkanie na Przymorzu,2 600 zł,48 m²,"Gdańsk, Przymorze Wielkie - 03 marca 2025","Mieszkanie zlokalizowane na Przymorzu przy ul. Obrońców Wybrzeża

Ładne, słoneczne mieszkanie 2 pokojowe zlokalizowane na parterze w dziesięcio piętrowym bloku.
Wszystkie pomieszczenie niezależne, nie przejściowe. Dwa pokoje + kuchnia + łazienka z toaletą + przedpokój. Widna kuchnia stanowi oddzielne pomieszczenie, kompletnie wyposażona (zmywarka, lodówko-zamrażarka, kuchenka gazowa, piekarnik, czajnik... itp.). Łazienka z prysznicem, łącznie z wc. Stolarka okienna PCV. Drzwi wejściowe antywłamaniowe.

OPŁATY EKSPLOATACYJNE rzędu 740zł + energia + gaz (ok. 20 zł). Ogrzewanie centralne miejskie.
Przed budynkiem spora liczba miejsc parkingowych przeznaczonych tylko i wyłącznie dla mieszkańców osiedla (konieczność posiadania identyfikatora). Piwnica 3 m2.

Mieszkanie zlokalizowane w bezpośrednim sąsiedztwie licznych ośrodków handlowo-usługowych. Doskonale skomunikowane z pozostałą częścią Gdańska jak i całą aglomeracją trójmiejską (tramwaj, autobus, SKM, PKM).
KOMPLETNIE WYPOSAŻONE (prócz wyposażenia widocznego na dokumentacji zdjęciowej istnieje możliwość domeblowania mieszkania na „rozsądne” życzenie Najemcy).

Zapraszam na prezentację - wolne od zaraz!

Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego. Zlecenie objęte ubezpieczeniem i realizowane pod nadzorem pośrednika Dariusza Wiese o nr licencji zawodowej 18051. Bliższe informacje pod numerem telefonu 79*******86 .",FirmoweZwierzęta: TakWinda: TakParking: identyfikator do strefy płatnego parkowaniaPoziom: ParterUmeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 48 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 740 zł,https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-na-przymorzu-CID3-ID14JtYy.html
"Apartament do wynajęcia w centrum Gdańska - Nadmotławie, Sienna Grobla",3 800 zł,34 m²,"Gdańsk, Aniołki - Odświeżono dnia 07 marca 2025","Nowy apartament EAK Apartments-Nadmotlawie znajduje sie w centrum Gdanska. W budynku jest całodobowa recepcja, na pierwszym pietrze, dwupiętrowy duzy taraz widkowy na Motławę I zabytki Gdanska., z siłownią zewnętrzną, leżakami, ławkami I placem zabaw. 

Apartament ma 34m2 + 11m2 taras,  2 sypialnie, łazienka z prysznicem, aneks kuchenny.  Mieszkanie znajduje sie na 2 piętrze I jest w pełni wyposażone w Lodowkę z zamrażalnikiem, zmywarkę, piekarnik, płytę grzewczą, suszarke na ubrania I żelażko.

Apartament Nadmotławie to idealne miejsce dla osób ceniących sobie prestiż I zarazem wygodę dostępu do atrakcji w centrum Gdańska. Usytuołanie apartamentu zapewni spokoj I ciszę. Osiedle Nadmotławie ma unikatową lokalizacje w samym sercu gdańskiej starówki z bezpośrednim dostępem do brzegu Motławy. Spacer z widokiem na panoramę Starego Miasta i bliskość Mariny to zdecydowanie atuty tego miejsca. Poranny jogging wzdłuż Motławy lub skorzystanie z siłowni pozytywnie nastawi Cię na cały dzień. Po intensywnym dniu odpoczniesz i nacieszysz się widokiem portowych żurawi. W budynku jest dostępna sauna I siłownia.  W apartamencie i na tarasie obowiązuje całkowity zakaz palenia.

Apartament w pełni wyposażony ( wszystko nowe I gotowe do zamieszkania )
•	Salon z rozktadanym dużym narnikiem, na ścianie duży telewizor smart
•	Sypialnia z duzym podwojnym łóżkiem, biurkiem, toaletka,  na ścianie duży telewizor smart
•	Aneks kuchenny, lodowka, piekarnik, płyta grzewcza, zmywarka
•	Lazienka, prysznic, pralka,
•	Pojemna szafa na ubrania  
•	Deska do prasowania, suszarka na ubrania, żelazko
•	Balkon z meblami tarasowymi
•	Dostpe do internetu

Cena 3800,PLN / miesiąc + opłaty ok 750,00 PLN ( uzależnione od eksploatacji mediów, tj. czynsz administracyjny, ogrzewanie, energia, internet + abonament tv)
Kaucja zwrotna w wysokości jednomiesięcznego czynszu.

Możliwy najem krótkoterminowy - cena do ustalenia indywidualnie
Serdecznie zapraszamy !",PrywatneZwierzęta: NieWinda: TakPoziom: 2Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 34 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 650 zł,https://www.olx.pl/d/oferta/apartament-do-wynajecia-w-centrum-gdanska-nadmotlawie-sienna-grobla-CID3-ID11TeQ3.html
"Mieszkanie na wynajem, 2 osobne pokoje, blisko tramwaj, Gdańsk Morena",2 750 zł,40 m²,"Gdańsk, Piecki-Migowo - Odświeżono dnia 23 marca 2025","2 osobne pokoje, blisko tramwaj, Morena
Mam do wynajęcia piękne dwupokojowe mieszkanie w super lokalizacji.
Dogodna lokalizacja: Morena, Rakoczego, bardzo blisko tramwaj, autobus, przychodnia, Lidl, Biedronka, Galeria Morena, Park Naukowo-Technologiczny. Super widok z okna, mieszkanie ciche.
2 osobne pokoje
38 m2
W pełni wyposażona kuchnia: zmywarka, płyta, indukcyjna, piekarnik, lodówka z zamrażarką, naczynia, garnki, sztućce
Łazienka – wanna z parawanem, pralka
Sypialnia: łóżko o szerokości 140 cm, pojemna szafa narożna, biurko, krzesło komoda Malm 6 szuflad
Salon oddzielony od sypialni przesuwnymi drzwiami podwójnymi, zapewnia to prywatność, a z drugiej strony otwartość na część kuchenną. Salon wyposażony w rozkładaną wersalkę, biurko, komodę, szafę na ubrania. Z salonu wyjście na przestronny balkon.
FORMA WYNAJMU – NAJEM OKAZONALNY ( umowa podpisana u notariusza)
Najem długoterminowy ( również w wakacje).
Opłaty:
Opłata: 2850 zł/m-c dodatkowe opłaty: czynsz 583,19 zł/m-c, energia wg zużycia, internet we własnym zakresie, kaucja 3800 zł.
Dodatkowo możliwość wynajmu miejsca postojowego, naziemnego w cenie 100 zł/ miesiąc
Mieszkanie dostępne już. Zapraszam do oglądania.
Pośrednikom nieruchomości dziękuję.","PrywatneZwierzęta: NieWinda: TakParking: przynależne na ulicyPoziom: 2Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 40 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 583,19 zł",https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-2-osobne-pokoje-blisko-tramwaj-gdansk-morena-CID3-ID14IFLy.html
Wynajmę mieszkanie 3pokojowe na Jasieniu dla rodziny Dostępne od zaraz,3 400 zł,60 m²,"Gdańsk, Ujeścisko - Łostowice - Odświeżono Dzisiaj o 09:37","Wynajmę mieszkanie 3 pokojowe w Gdańsku przy ul. Damroki- dzielnica Jasień.

Składa się z 3 niezależnych pokoi, największy posiada balkon. Duża w pełni wyposażona kuchnia oraz łazienka z prysznicem, pralką i suszarką.

Powierzchnia 58m2.
Możliwość wynajmu od 21.03!

Czynsz najmu 3400 + opłaty
Wymagana kaucja.

Wynajem również dla rodzin i osób z zagranicy. Można z dziećmi oraz zwierzętami.
Nie wymagam najmu okazjonalnego!

UWAGA! ZDJĘCIA SĄ POGLĄDOWE I POCHODZĄ Z INNEGO MIESZKANIA!

Zapraszam do oglądania i kontaktu!",FirmoweUmeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 60 m²Liczba pokoi: 3 pokoje,https://www.olx.pl/d/oferta/wynajme-mieszkanie-3pokojowe-na-jasieniu-dla-rodziny-dostepne-od-zaraz-CID3-ID14Do50.html
3-pokojowe mieszkanie w ścisłym centrum Gdańska,2 900 zł,56 m²,"Gdańsk, Śródmieście - Odświeżono Dzisiaj o 12:41","Wynajmę 3-pokojowe mieszkanie w samym centrum zabytkowej części Gdańska. Widoki z okien na Bazylikę Mariacką oraz Zbrojownię zapierają dech, a wygodna lokalizacja sprawia, że dosłownie wszystkie sprawy można załatwić od ręki. 
3 pokojowe, w pełni wyposażone mieszkanie, zostało dopiero odświeżone, przeszło również gruntowny przegląd wszelkich instalacji.

Mieszkanie składa się z:

-sypialni z dużym dwuosobowym łóżkiem oraz pojemną szafą
-dużego pokoju, w której znajduje się wygodna sofa z funkcją spania, duży stół z krzesłami oraz szafką RTV
-pokoju dziennego z szafą do przechowywania oraz mniejszym stołem z krzesłami
-w pełni wyposażonej kuchni znajduje się  nowa kuchenka gazowa z piekarnikiem elektrycznym
-łazienki z wanną oraz nową baterią prysznicową. W pomieszczeniu znajduje  pralka, wc, zlew oraz szafka do przechowywania
-przedpokoju z pojemnymi szafami.

Opłaty i formalności:

-opłata czynszowa 2900 zł/msc
-opłaty administracyjne (w tym woda i ogrzewanie) + media 1100 zł /msc
-SUMA opłat za miesiąc: 4000 zł
-Wymagamy  kaucji w wysokości 4000 zł
-umowa najmu okazjonalnego

Zaadaptowane na strychu mieszkanie jest dostępne od zaraz. Znajduje się na 4 piętrze i jest jedynym lokalem mieszkalnym na tym poziomie. Budynek nie posiada windy.

Położenie nieruchomości zapewnia piękne widoki, ale też komfort i spokój życia w  samym sercu Gdańska.

*W całym obiekcie obowiązuje zakaz palenia",PrywatneWinda: NiePoziom: 4Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 56 m²Liczba pokoi: 3 pokoje,https://www.olx.pl/d/oferta/3-pokojowe-mieszkanie-w-scislym-centrum-gdanska-CID3-ID152ktA.html
Mieszkanie Glamour os Start Kokoszki,3 900 zł,63 m²,"Gdańsk, Kokoszki - 04 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/mieszkanie-glamour-os-start-kokoszki-ID4ofoS.html
2 pokojowe mieszkanie + miejsce parkingowe,3 300 zł,44 m²,"Gdańsk, Śródmieście - 20 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-miejsce-parkingowe-ID4wxdW.html
