Title,Price,Area,Address,description,table,Link
Wynajmę mieszkanie obok dworca Łódź Fabryczna,2 300 zł,35 m²,"Łódź, Śródmieście - 10 marca 2025","Dostępne od 1.04.2025
Wynajmę mieszkanie 2 pokojowe w w centrum miasta przy ul. Narutowicza 41 - blisko pl. Dąbrowskiego.
Lokalizacja:
- Dworzec Łódź Fabryczna - 5 min. pieszo (400 m),
- ul. Piotrkowska - 11 min. pieszo (850 m)
Obok przystanek autobusowy MZK.
Mieszkanie w pełni umeblowane z dostępem do Internetu i Netflixa. Ogrzewanie miejskie.
Mieszkanie jest ciepłe, ciche z oknami na podwórko, usytuowane w nowo odremontowanej i zamykanej kamienicy. W oknie są rolety, dodatkowo także zaciemniające zasłony. 
Wyposażenie pokoi:
-duża dwudrzwiowa szafa + regał z półkami,
-stół,
-duża 2-osobowa, wygodna, rozkładana kanapa,
-lampka.
Wyposażenie mieszkania: zmywarka, mikrofalówka, lodówka, pralka, płyta indukcyjna, odkurzacz, żelazko, suszarka i deska do prasowania.

Czynsz 2300 zł + opłaty.
Kaucja zwrotna: 2800 zł.
Bez dodatkowych opłat.
Zapraszam do kontaktu telefonicznego/SMS .",PrywatneZwierzęta: NieWinda: NieParking: brakPoziom: 3Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 35 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 500 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-obok-dworca-lodz-fabryczna-CID3-ID14QUJO.html
Łódź Kilińskiego | Studio | Pets Friendly,2 010 zł,"34,32 m²","Łódź, Śródmieście - 14 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/lodz-kilinskiego-studio-pets-friendly-ID4tzjS.html
"3 pokoje, 65m2, Mickiewicza!",3 200 zł,65 m²,"Łódź, Polesie - 15 marca 2025","Do wynajęcia trzypokojowy apartament przy ulicy Mickiewicza 4 w Łodzi. 

Prezentowane mieszkanie mieści się na siódmym piętrze apartamentowca, jego powierzchnia to 65 m2. Lokal składa się z:
- przestronnego salonu z aneksem kuchennym i wyjściem na balkon,
- głównej sypialni
- oddzielnego pokoju/sypialni
- łazienki z prysznicem
- toalety
- przedpokoju

Dodatkowo lokal wyposażony w klimatyzację.

Do mieszkania przynależy garaż (+350 PLN miesięcznie).

Mieszkanie dostępne od 01.03.2025 roku.

KOSZT: 
3200 PLN czynsz najmu
930 PLN opłaty dla Wspólnoty Mieszkaniowej
dodatkowo opłaty za prąd (zaliczka 150 PLN miesięcznie)

Zapraszam do kontaktu!",FirmoweZwierzęta: NieWinda: TakParking: w garażuPoziom: 7Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 65 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 930 zł,https://www.olx.pl/d/oferta/3-pokoje-65m2-mickiewicza-CID3-ID13Gpj5.html
Senatorska 3 pokoje 2600 zł.,2 600 zł,52 m²,"Łódź, Śródmieście - Odświeżono dnia 23 marca 2025","Mieszkanie 3 pokojowe w nowym apartamentowcu w centrum Łodzi przy ul.Senatorskiej . Wyposażone w dobry sprzęt AGD i TV.  Salon z kanapą i telewizorem ,aneks kuchenny , sypialnia z podwójnym łóżkiem i szafą, druga sypialnia z kanapą szafą i biurkiem, łazienka z natryskiem i pralką.",PrywatnePoziom: 1Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 52 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 690 zł,https://www.olx.pl/d/oferta/senatorska-3-pokoje-2600-zl-CID3-ID14UxBR.html
"Nowoczesna kawalerka przy EC1 (21a,21)",1 450 zł,23 m²,"Łódź, Śródmieście - Odświeżono dnia 23 marca 2025","Do wynajęcia wygodna kawalerka tuż przy dworcu Łódź Fabryczna.

Mieszkanie jest bardzo funkcjonalnie umeblowane, do dyspozycji najemcy: pokój z aneksem kuchennym oraz nowoczesna łazienka. W lokalu znajduje się podstawowe wyposażenie takie jak sztućce, naczynia, pralka, odkurzacz, żelazko itp.

Mieszkanie zlokalizowane jest w centrum miasta, skąd wszędzie możesz dostać się w mgnieniu oka. W sąsiedztwie dużo biurowców i uczelni (Uniwersytet Łódzki, Uniwersytet Medyczny, SAN), dworzec Łódź Fabryczna, ulica Piotrkowska, ul. Narutowicza, ul. POW, Teatr Wielki
Liczne przystanki tramwajowe i autobusowe zapewniają dogodny dojazd do innych punktów Łodzi.

Koszty:
- 1450 Najem
- 600 Media (Ogrzewanie, prąd, woda ciepła i zimna, śmieci)

kaucja 2500zł

Zapraszam do kontaktu :)",FirmoweUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 23 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 600 zł,https://www.olx.pl/d/oferta/nowoczesna-kawalerka-przy-ec1-21a-21-CID3-ID144ExK.html
Kawalerka Łódź ul. Paderewskiego,1 130 złdo negocjacji,27 m²,"Łódź, Górna - 03 marca 2025","Mieszkanie o powierzcni 27 m2 w Łodzi przy ulicy Ignacego  Paderewskiego, umeblowane. W bloku na szóstym piętrze. Blisko Centrum i Politechniki Łódzkiej. Mieszkanie składa się z pokoju z kuchnią. Jest w pełni umeblowane i wyposażone: lodówka, pralka. Jest ciepłe i słoneczne. Opłaty: odstępne: 1130 zł, czynsz do Wspólnoty - około 500 zł (dla jednej osoby), gaz i energia elektryczna - wg prognoz z faktur. Kaucja – 1500 zł. Bez zwierząt. Obok parking niestrzeżony. Prezentowane zdjęcia przedstawiają mieszkanie zamieszkane przez obecnego najemcę (stąd np. obrazy i sprzęt RTV jest jego własnością). Mieszkanie dostępne od 1 kwietnia 2025. Mile widziani studenci lub młodzi absolwenci uczelni wyższych. Mile widziane poręczenie (wówczas możliwy upust). Mile widziane osoby niepalące.",PrywatnePoziom: 6Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 27 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 500 zł,https://www.olx.pl/d/oferta/kawalerka-lodz-ul-paderewskiego-CID3-ID14IXwU.html
Nowe mieszkanie dwupokojowe Lublinek,2 400 zł,39 m²,"Łódź, Polesie - 06 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowe-mieszkanie-dwupokojowe-lublinek-ID4tl25.html
Kawalera - Nawrot 34 - Centrum,2 000 zł,28 m²,"Łódź, Śródmieście - 23 lutego 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/kawalera-nawrot-34-centrum-ID4w5Ga.html
"Do wynajęcia przytulna kawalerka, Poznańska 21",900 zł,12 m²,"Łódź, Górna - 17 marca 2025","Do wynajęcia mieszkanie przy ul. Poznańskiej 21 w wyremontowanej kamienicy z własnym, ogrodzonym podwórkiem
Ogrzewanie miejskie, powierzchnia 12m2, parter

Suma opłat ze wszystkimi rachunkami: 1340zł
Wymagana kaucja zwrotna, umowa na rok",PrywatneZwierzęta: NieWinda: NieParking: brakPoziom: ParterUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 12 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 440 zł,https://www.olx.pl/d/oferta/do-wynajecia-przytulna-kawalerka-poznanska-21-CID3-ID14XYTs.html
Wygodna kawalerka blisko Pomorskiej,1 400 zł,"33,47 m²","Łódź, Śródmieście - 05 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/wygodna-kawalerka-blisko-pomorskiej-ID4wgrU.html
pięknie urządzone 3 pokojowe/80m2/Piotrkowska,3 800 zł,80 m²,"Łódź, Śródmieście - 25 lutego 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/pieknie-urzadzone-3-pokojowe-80m2-piotrkowska-ID4tVxp.html
"Nowa Kawalerka z antresolą ul.Kolumny 217, wi-fi, parking,",1 350 zł,28 m²,"Łódź, Górna - Odświeżono dnia 24 marca 2025","OFERTA BEZPOŚREDNIA od właściciela- bez prowizji prosimy o kontakt tel. 60*****60
Designerska Kawalerka Studio z antresolą, na ul. Kolumny 217 Łódź, parking, internet. 
Szybki dojazd do autostrady.
Bardzo blisko: Amazon i inne magazyny.
W pobliżu: PTAK, Mandoria, Szpital Matki Polki
Autobus 71, 71A, 71B
W pobliżu sklepy: Lidl, Biedronka, Dino, Carrefour
Mieszkania są w całości nowe, tuż po generalnym remoncie.
Powierzchnia mieszkań od 20m2 do 30 m2.

Mieszkanie składa się z: salonu z aneksem kuchennym, sypialni na antresoli, przedpokoju i łazienki. W pełni umeblowane.
TV - 50 cali.
Na antresoli znajduje się dwuosobowe duże łóżko - 160x200 cm lub 2  oddzielne (do ustalenia).

Czynsz najmu: od 1400 zł internet, parking
Czynsz administracyjny: 400-500 zł ( ogrzewanie, woda ciepła zimna, śmieci )
Energia elektryczna: wg. zużycia ok. 100 zł
Kaucja zwrotna: 2000 zł
Umowa zawierana w formie pisemnej zarówno polskiej jak i na życzenie polsko-ukraińskiej, polsko-angielskiej lub innym języku.

Minimalny czas trwania umowy- 12 miesięcy.
Max liczba osób: 2

Nie czekaj, zadzwoń! 60*****60",FirmowePoziom: ParterUmeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 28 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 400 zł,https://www.olx.pl/d/oferta/nowa-kawalerka-z-antresola-ul-kolumny-217-wi-fi-parking-CID3-IDTUwFW.html
wynajmę 3-pokojowe mieszkanie Łódź-Olechów,2 000 zł,74 m²,"Łódź, Widzew - 24 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/wynajme-3-pokojowe-mieszkanie-lodz-olechow-ID4wAYB.html
Kawalerka po remoncie,1 200 zł,22 m²,"Łódź, Górna - 24 marca 2025","Oferuję do wynajmu kawalerkę zlokalizowaną w kamienicy przy ul. Felsztyńskiego. Mieszkanie do pierwszego zamieszkania po remoncie, w pełni umeblowane. Przeznaczone dla jednej lub dwóch pracujących, spokojnych osób. Dobre połączenie komunikacyjne z centrum, w pobliżu park i sklepy. Miesięczny czynsz najmu wynosi 1200 zł , dodatkowo płatne są media : woda według wodomierza 12,01 zł za m, odbiór odpadów 9,60 zł za każdy zużyty m wody oraz energia elektryczna według zużycia z licznika.
Kaucja 1600 zł",PrywatneZwierzęta: NieWinda: NiePoziom: 1Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 22 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 1 zł,https://www.olx.pl/d/oferta/kawalerka-po-remoncie-CID3-ID154RvY.html
4 pokoje z 2 tarasami i garażem blisko CKD,3 999 zł,72 m²,"Łódź, Śródmieście - 09 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/4-pokoje-z-2-tarasami-i-garazem-blisko-ckd-ID4wjEC.html
Luksusowy apartament z ogrodem na wynajem!,5 500 zł,"85,62 m²","Łódź, Widzew - 14 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-ogrodem-na-wynajem-ID4tX2u.html
Do wynajęcia kawalerka ul.Narutowicza - Radiostacja. Klimatyzacja.,1 600 złdo negocjacji,29 m²,"Łódź, Śródmieście - Odświeżono dnia 24 marca 2025","Do wynajęcia  mieszkanie (kawalerka) o powierzchni  29 m2,  położone  na III piętrze (winda) w nowym budynku przy ulicy Narutowicza (Radiostacja).  
Dobrze skomunikowane z centrum miasta. W sąsiedztwie Kampusu Uniwersytetu Łódzkiego .  
Mieszkanie  składa się z  pokoju z aneksem kuchennym, łazienki , przedpokoju i garderoby. Przestronny balkon. Lokal wyposażony we wszystkie media miejskie (liczniki: co z sieci miejskiej,  woda ciepła, zimna i energia elektryczna).  W mieszkaniu znajdują się przyłącza instalacji internetowej i TV kablowej Toya. Podłączenie na koszt najemcy. Lokal klimatyzowany.
Lokal umeblowany i wyposażony m.in.  w pralkę , lodówkę, okap, kuchnię elektryczną, piekarnik, deskę do prasowania, suszarkę, odkurzacz.  Garderoba z praktycznymi półkami. 
Kaucja zwrotna  2500 zł.  
Całkowity koszt: 1600 zł (czynsz) + zaliczka na czynsz i energie elektryczną 500 zł. 
Preferowany okres wynajmu 1 rok lub dłużej. 
Tel kontaktowy – 60********50",PrywatneWinda: TakPoziom: 3Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 29 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 500 zł,https://www.olx.pl/d/oferta/do-wynajecia-kawalerka-ul-narutowicza-radiostacja-klimatyzacja-CID3-ID14X0mk.html
"Kawalerka Łódź-Górna, Sokola 19",1 100 złdo negocjacji,18 m²,"Łódź, Górna - Odświeżono dnia 24 marca 2025","Nasze powierzchnie mieszkalne powstały z myślą o ludziach, poszukujących przestrzeni zarazem kreatywnej i praktycznej, w której wszystko jest na swoim miejscu, w którym oddano hołd solidnemu staremu budownictwu i połączono je z nowoczesnymi rozwiązaniami.
Z połączenia profesjonalnej rewitalizacji i myślą architektoniczną powstały przestrzenie kompaktowe i niecodzienne, do których wraca się przyjemnością.
Obecnie dysponuje kompaktową kawalerką o powierzchni 18 m². Mieszkanie jest nowe i gotowe do zamieszkania. Mieszkanie zostało należycie wyposażone w nowe meble pod wymiar, sprzęt AGD (pralka, lodówka, płyta kuchenna, mikrofalówka, telewizor oraz różne przyjemne dodatki. Możliwość wynajęcia miejsca parkingowego w zamykanym podwórku.
Zapraszamy do kontaktu i obejrzenia na żywo.
Lokalizacja: Łódź-Górna, ul. Sokola 19
Opłaty: 1100 zł wynajem + 450 zł opłat eksploatacyjnych  + indywidualna umowa na dostawę energii elektrycznej. Łącznie 1550 zł + prąd 50-100 zł miesięcznie przy 1 osobie. Kaucja płatna przy podpisaniu umowy 2000,-.

Możliwość wynajmu miejsca parkingowego w zamykanym bramą podwórku, płatne dodatkowo 100,- miesięcznie",PrywatneZwierzęta: NieParking: parking strzeżonyPoziom: 1Umeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 18 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 450 zł,https://www.olx.pl/d/oferta/kawalerka-lodz-gorna-sokola-19-CID3-IDWd46D.html
Wynajem kawalerki,1 250 złdo negocjacji,27 m²,"Łódź, Śródmieście - Odświeżono Dzisiaj o 07:49","Kawalerka o pow. 27 m2. Mieszkanie położone jest w centrum uniwersyteckim Łodzi, w spokojnej  i zielonej okolicy, bardzo dobrze skomunikowanej ze wszystkimi częściami miasta (min. Dworzec Łódź fabryczna ok. 900 m). W skład umeblowanego i wyposażonego mieszkania wchodzą: pokój z przestronną szafą wnękową, oddzielna kuchnia z szafą wnękową, łazienka, przedpokój z szafą wnękową, balkon i komórka lokatorska. Możliwość bezpłatnego parkowania samochodu na placu bezpośrednio obok bloku. Wejście do bloku od strony podwórka.  Balkon i okna nie wychodzą na ulicę. Do mieszkania doprowadzone jest gniazdo TV TOYA. Kaucja 2000 zł. Najem okazjonalny. Drugi tel. do kontaktu: 69*******63",PrywatneZwierzęta: NieWinda: NieParking: przynależne na ulicyPoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 27 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 520 zł,https://www.olx.pl/d/oferta/wynajem-kawalerki-CID3-ID14oqi3.html
Mieszkanie na wynajem przy PŁ,1 200 zł,25 m²,"Łódź, Górna - Dzisiaj o 06:28","Dzień dobry 
Szukam na swoje miejsce osoby do wynajęcia przytulnej kawalerki przy Politechnice Łódzkiej 
Mieszkanie położone na parterze i ma wszystko czego potrzebujesz 
Wygodną kanapę rozkładaną
Dwie szafy w zabudowie (na wieszaki)
Aneks kuchenny z lodówką, kuchenką 2 palnikową, mikrofalówką oraz zmywarkę 
Łazienka z prysznicem 
Mieszkanie idealne dla singla
Bez zwierząt 
Dostępne od 1 kwietnia
Miejsce parkingowe w cenie wynajmu mieszkania ( tuż przy budynku, brama otwiera się  pilotem)
W okolicy jeźdzą tramwaje linii 15,16,17 oraz autobusy 69AB, 55, N7AB
Osoby zainteresowane proszę o kontakt telefoniczny pod numer 73*******93",PrywatneZwierzęta: NieWinda: NieParking: parking strzeżonyPoziom: ParterUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 25 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 750 zł,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-przy-pl-CID3-ID155LO2.html
Senatorska 3 pokoje 2600 zł.,2 600 zł,52 m²,"Łódź, Śródmieście - Odświeżono dnia 23 marca 2025","Mieszkanie 3 pokojowe w nowym apartamentowcu w centrum Łodzi przy ul.Senatorskiej . Wyposażone w dobry sprzęt AGD i TV.  Salon z kanapą i telewizorem ,aneks kuchenny , sypialnia z podwójnym łóżkiem i szafą, druga sypialnia z kanapą szafą i biurkiem, łazienka z natryskiem i pralką.",PrywatnePoziom: 1Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 52 m²Liczba pokoi: 3 pokojeCzynsz (dodatkowo): 690 zł,https://www.olx.pl/d/oferta/senatorska-3-pokoje-2600-zl-CID3-ID14UxBR.html
Wynajmę mieszkanie 45 m2,2 600 zł,45 m²,"Łódź, Śródmieście - 21 marca 2025","Wynajmę mieszkanie 45, mieszczące się na osiedlu Narutowicza Residence (Narutowicza 140B). Lokal znajduje się na 2 piętrze, jest w pełni wyposażony, składa się z salonu z aneksem kuchennym, oddzielnej sypialni, łazienki z WC oraz przedpokoju. 

Do mieszkania przynależy miejsce parkingowe w cenie 200 PLN

Bardzo dobra lokalizacja, dobrze skomunikowane z dalszą częścią miasta. W sąsiedztwie znajduje się Uniwersytet Medyczny, Centrum Dydaktyczne CKD, kilka filii Uniwersytetu Łódzkiego. Szybki dostęp do terenów zielonych takich jak park Baden-Powella czy park 3-Maja. Dostępne od zaraz.

KOSZTY:

2600.00. Kwota najmu 
200 PLN miejsce parkingowe 
700.00 opłaty dla Wspólnoty Mieszkaniowej 
150,00 PLN zaliczka na prąd 
KAUCJA 3000,00 PLN",PrywatneZwierzęta: NieWinda: TakParking: parking strzeżonyPoziom: 2Umeblowane: TakRodzaj zabudowy: ApartamentowiecPowierzchnia: 45 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 700 zł,https://www.olx.pl/d/oferta/wynajme-mieszkanie-45-m2-CID3-ID1525g0.html
Nowy apartament typu studio/ok. Ronda Solidarności,2 100 zł,33 m²,"Łódź, Śródmieście - 11 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/nowy-apartament-typu-studio-ok-ronda-solidarnosci-ID4wmDC.html
Dąbrowa/Park Podolski 2-Pokoje Miejsce Parkingowe,2 000 zł,37 m²,"Łódź, Górna - 24 lutego 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/dabrowa-park-podolski-2-pokoje-miejsce-parkingowe-ID4d37n.html
Ilumino - 2 pokoje plus garderoba,2 700 zł,"46,44 m²","Łódź, Śródmieście - 21 marca 2025",brak opisu otodom,brak opisu otodom,https://www.otodom.pl/pl/oferta/ilumino-2-pokoje-plus-garderoba-ID4wsY9.html
Przytulna kawalerka Staszica 10 – nowoczesny styl i komfort,1 300 zł,18 m²,"Łódź, Śródmieście - Odświeżono dnia 23 marca 2025","Zapraszam do wynajęcia przytulnej kawalerki, położonej na parterze, w zielonej i spokojnej okolicy. Idealna dla studenta lub osoby pracującej, którzy cenią komfort, styl i świetną lokalizację.

Czym Cię zachwyci to mieszkanie?
Stylowa przestrzeń – jasne ściany i nowoczesne meble tworzą przyjemną, relaksującą atmosferę.

W pełni wyposażona kuchnia – znajdziesz tu lodówkę, mikrofalówkę, pralkę, płytę elektryczną, czajnik elektryczny i mnóstwo miejsca na przechowywanie. Gotowanie będzie czystą przyjemnością.

Przytulna strefa dzienna – wygodna, rozkładana sofa, stylowy stolik z krzesłami oraz dekoracyjne poduszki sprawią, że odpoczynek będzie jeszcze przyjemniejszy.

Nowoczesna łazienka – prysznic, duże lustro, szafka z umywalką i stylowe dodatki sprawiają, że każda kąpiel to relaks.

Duża szafa i komoda – pomieszczą wszystkie Twoje rzeczy.

Znakomita lokalizacja
Blisko natury – w kilka minut spacerem dotrzesz do Parku im. Szarych Szeregów, Skweru Gdańskiego oraz Parku Ocalałych. Idealne miejsca na jogging, spacery czy relaks na świeżym powietrzu.

Komunikacja miejska – w pobliżu znajdują się linie tramwajowe: 1, 6, które zapewnią szybki dojazd do centrum i innych części miasta.

Dla studentów – w pobliżu znajduje się Akademia Sztuk Pięknych, co czyni to mieszkanie idealnym miejscem dla studentów.

Koszty najmu
Czynsz: 1300 zł
Media: ok. 600-700 zł zimą, około 200 zł latem
Kaucja wymagana

To mieszkanie czeka właśnie na Ciebie. Zadzwoń i umów się na oglądanie – poczuj jego wyjątkowy klimat na własnej skórze.",FirmoweZwierzęta: NieWinda: NiePoziom: ParterUmeblowane: TakRodzaj zabudowy: KamienicaPowierzchnia: 18 m²Liczba pokoi: Kawalerka,https://www.olx.pl/d/oferta/przytulna-kawalerka-staszica-10-nowoczesny-styl-i-komfort-CID3-ID14pIcz.html
Mieszkanie na wynajem Aleksandrowska Rogatki,1 550 zł,45 m²,"Łódź, Bałuty - Dzisiaj o 08:55","Mieszkanie na wynajem od kwietnia 

ul. Aleksandrowska osiedle „Rogatki”
45 m2
2 pokoje 
Oddzielna kuchnia
Osobno wc/łazienka
10 piętro (od momentu wejścia do klatki nie pokonujesz ani jednego schodka)
Mili sąsiedzi :) (i wynajmujący :) )
Piękna zielona okolica. 

•Wynajem na zasadach najmu okazjonalnego. 

•Czynsz miesięczny najmu 1550zł
•Zaliczka na stałe opłaty eksploatacyjne 1150zł
•Kaucja 2000zł

Proszę śmiało dzwonić o każdej porze, jeżeli nie odbiorę poproszę o SMS, oddzwonię jak najszybciej 
Tel. 69*****74 
Ola",PrywatneZwierzęta: TakWinda: TakParking: przynależne na ulicyPoziom: 10Umeblowane: NieRodzaj zabudowy: BlokPowierzchnia: 45 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 1 150 zł,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-aleksandrowska-rogatki-CID3-ID155Tk2.html
2-pok.mieszkanie z osobną kuchnią i miejscem do pracy zdalnej /Srebrna,1 600 zł,"45,19 m²","Łódź, Bałuty - Odświeżono dnia 23 marca 2025","To 2-pokojowe mieszkanie urzeka swoim jasnym, przytulnym klimatem. W salonie znajduje się wygodna, jasna sofa, stylowy fotel oraz komoda i półki w naturalnych odcieniach drewna, które tworzą harmonijną przestrzeń, a duży stół pozwoli gościć rodzinę oraz przyjaciół. Duże okna wpuszczają mnóstwo światła, a z balkonu można podziwiać spokojną, zieloną okolicę.

Mieszkanie idealnie pasuje zarówno osobom pracującym, jak u studentom. Dwa biurka zapewnią komfortowe warunki do pracy zdalnej lub nauki, pozwalając rozdzielić przestrzeń do pracy i wypoczynku.

Kuchnia została wyposażona w jasne meble, funkcjonalny blat i sprzęty AGD: lodówkę, piekarnik, płytę gazową i okap. Przestrzeń uzupełniają stylowe detale, takie jak uchwyty na kubki czy rośliny w doniczkach.

Sypialnia to oaza spokoju – wygodne łóżko, szafa z przesuwnymi drzwiami oraz delikatna, kwiatowa tapeta sprzyjają relaksowi.

Łazienka jest wyposażona w kabinę prysznicową, pralkę, nowoczesną umywalkę z szafką i lustro o oryginalnym kształcie. Wszystko urządzone w jasnych, neutralnych kolorach.

W przedpokoju znajdziesz pojemną szafę i stylową konsolę z lustrem, które dodaje przestrzeni uroku.


Mieszkanie z dostępem do komórki lokatorskiej!

Świetna lokalizacja!

Mieszkanie znajduje się w cichej okolicy, blisko Parku przy ul. Hipotecznej – idealnego na spacery lub jogging.

Doskonała komunikacja:
Linie autobusowe: 54B, 65A, 65B, 73, 78, 79, 80B, 86, 87A, 87B, 96, 99, N1A, N1B, N5A, N5B, N6, Z13
Linie tramwajowe: 2, 5, 16

W pobliżu znajdziesz Lidl, Biedronkę oraz lokalne sklepy spożywcze.

Mieszkanie urządzone z dbałością o detale, gotowe do wprowadzenia się od zaraz. Idealne dla osób ceniących spokój, wygodę i bliskość natury, a jednocześnie świetną komunikację z miastem.

Wymagana jest kaucja i umowa najmu okazjonalnego!
Łączne koszty dla 1 osoby około 2400 zł:
1600 zł - czynsz
540 zł - opłata do wspólnoty
Media wg liczników.

Nie czekaj – zadzwoń i umów się na obejrzenie!","FirmoweZwierzęta: NieWinda: NiePoziom: 4Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 45,19 m²Liczba pokoi: 2 pokojeCzynsz (dodatkowo): 540 zł",https://www.olx.pl/d/oferta/2-pok-mieszkanie-z-osobna-kuchnia-i-miejscem-do-pracy-zdalnej-srebrna-CID3-ID14LiN5.html
Twoje miejsce na Teofilowie,1 500 zł,27 m²,"Łódź, Bałuty - 21 marca 2025","Dzień dobry...mam do zaoferowania kawalerkę (1 pokój, łazienka,kuchnia,) znajdująca się na 3 piętrze w niskim bloku.Kuchnia pod wymiar,szafa w zabudowie (zdjęcia pochodzą z czasu ostatnich szlifów zabudowy meblowej,wszystko już gotowe)również,wszystkie sprzęty nowe.Będziecie Państwo drugim najemcom .Czynsz okolo 470,zl.Bliskść komunikacja miejskiej (1min autobus,tramwaj,5 min przyszłościowe"" Łódzkie metro"".W pobliżu sklep wielobranżowy, mały ryneczek, siłownia fitfabric,wodny raj,, Biedronka,Aldi,poczta,i inne punkty usługowe.Mieszkanie wolne od 1 kwietnia.W razie zainteresowania ofertą najmu zapraszam do bezpośredniego kontakt.",PrywatneParking: przynależne na ulicyPoziom: 3Umeblowane: TakRodzaj zabudowy: BlokPowierzchnia: 27 m²Liczba pokoi: KawalerkaCzynsz (dodatkowo): 470 zł,https://www.olx.pl/d/oferta/twoje-miejsce-na-teofilowie-CID3-ID13cMxf.html
